SRforSCF_08.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
21802, 0, 0, 1
21803, 0, 0, 1
21804, 0, 0, 1
21805, 0, 0, 1
21806, 0, 0, 1
21807, 2, 5, 1
21808, 136, 57, 1
21809, 143, 129, 1
21810, 53, 162, 1
21811, 287, 246, 1
21812, 432, 237, 1
21813, 282, 284, 1
21814, 435, 222, 1
21815, 430, 184, 1
21816, 119, 158, 1
21817, 220, 88, 1
21818, 45, 17, 1
21819, 0, 0, 1
21820, 0, 0, 1
21821, 0, 0, 1
21822, 0, 0, 1
21823, 0, 0, 1
21824, 0, 0, 1
21901, 0, 0, 1
21902, 0, 0, 1
21903, 0, 0, 1
21904, 0, 0, 1
21905, 0, 0, 1
21906, 0, 0, 1
21907, 10, 7, 1
21908, 275, 57, 1
21909, 442, 105, 1
21910, 499, 146, 1
21911, 507, 184, 1
21912, 516, 205, 1
21913, 511, 213, 1
21914, 516, 194, 1
21915, 507, 162, 1
21916, 401, 139, 1
21917, 53, 74, 1
21918, 57, 17, 1
21919, 0, 0, 1
21920, 0, 0, 1
21921, 0, 0, 1
21922, 0, 0, 1
21923, 0, 0, 1
21924, 0, 0, 1
22001, 0, 0, 1
22002, 0, 0, 1
22003, 0, 0, 1
22004, 0, 0, 1
22005, 0, 0, 1
22006, 0, 0, 1
22007, 2, 2, 1
22008, 7, 24, 1
22009, 2, 43, 1
22010, 2, 57, 1
22011, 5, 72, 1
22012, 14, 72, 1
22013, 7, 76, 1
22014, 17, 146, 1
22015, 14, 122, 1
22016, 10, 81, 1
22017, 26, 62, 1
22018, 19, 12, 1
22019, 0, 0, 1
22020, 0, 0, 1
22021, 0, 0, 1
22022, 0, 0, 1
22023, 0, 0, 1
22024, 0, 0, 1
22101, 0, 0, 1
22102, 0, 0, 1
22103, 0, 0, 1
22104, 0, 0, 1
22105, 0, 0, 1
22106, 0, 0, 1
22107, 2, 2, 1
22108, 14, 33, 1
22109, 12, 74, 1
22110, 10, 93, 1
22111, 10, 88, 1
22112, 7, 103, 1
22113, 0, 131, 1
22114, 2, 122, 1
22115, 10, 103, 1
22116, 10, 76, 1
22117, 10, 48, 1
22118, 14, 12, 1
22119, 0, 0, 1
22120, 0, 0, 1
22121, 0, 0, 1
22122, 0, 0, 1
22123, 0, 0, 1
22124, 0, 0, 1
22201, 0, 0, 1
22202, 0, 0, 1
22203, 0, 0, 1
22204, 0, 0, 1
22205, 0, 0, 1
22206, 0, 0, 1
22207, 10, 7, 1
22208, 268, 60, 1
22209, 409, 115, 1
22210, 456, 160, 1
22211, 468, 201, 1
22212, 466, 229, 1
22213, 468, 234, 1
22214, 466, 217, 1
22215, 248, 227, 1
22216, 26, 117, 1
22217, 33, 69, 1
22218, 57, 19, 1
22219, 0, 0, 1
22220, 0, 0, 1
22221, 0, 0, 1
22222, 0, 0, 1
22223, 0, 0, 1
22224, 0, 0, 1
22301, 0, 0, 1
22302, 0, 0, 1
22303, 0, 0, 1
22304, 0, 0, 1
22305, 0, 0, 1
22306, 0, 0, 1
22307, 0, 2, 1
22308, 5, 22, 1
22309, 5, 41, 1
22310, 38, 160, 1
22311, 131, 258, 1
22312, 0, 146, 1
22313, 14, 167, 1
22314, 43, 227, 1
22315, 10, 112, 1
22316, 14, 86, 1
22317, 10, 43, 1
22318, 2, 7, 1
22319, 0, 0, 1
22320, 0, 0, 1
22321, 0, 0, 1
22322, 0, 0, 1
22323, 0, 0, 1
22324, 0, 0, 1
22401, 0, 0, 1
22402, 0, 0, 1
22403, 0, 0, 1
22404, 0, 0, 1
22405, 0, 0, 1
22406, 0, 0, 1
22407, 2, 5, 1
22408, 38, 48, 1
22409, 151, 136, 1
22410, 184, 208, 1
22411, 270, 258, 1
22412, 215, 299, 1
22413, 330, 284, 1
22414, 170, 282, 1
22415, 38, 182, 1
22416, 19, 103, 1
22417, 24, 62, 1
22418, 38, 19, 1
22419, 0, 0, 1
22420, 0, 0, 1
22421, 0, 0, 1
22422, 0, 0, 1
22423, 0, 0, 1
22424, 0, 0, 1
22501, 0, 0, 1
22502, 0, 0, 1
22503, 0, 0, 1
22504, 0, 0, 1
22505, 0, 0, 1
22506, 0, 0, 1
22507, 10, 7, 1
22508, 139, 65, 1
22509, 151, 139, 1
22510, 67, 186, 1
22511, 354, 241, 1
22512, 435, 244, 1
22513, 430, 251, 1
22514, 428, 234, 1
22515, 220, 234, 1
22516, 179, 170, 1
22517, 96, 91, 1
22518, 43, 19, 1
22519, 0, 0, 1
22520, 0, 0, 1
22521, 0, 0, 1
22522, 0, 0, 1
22523, 0, 0, 1
22524, 0, 0, 1
22601, 0, 0, 1
22602, 0, 0, 1
22603, 0, 0, 1
22604, 0, 0, 1
22605, 0, 0, 1
22606, 0, 0, 1
22607, 22, 10, 1
22608, 213, 67, 1
22609, 368, 124, 1
22610, 406, 179, 1
22611, 420, 222, 1
22612, 416, 253, 1
22613, 337, 284, 1
22614, 275, 277, 1
22615, 50, 194, 1
22616, 22, 112, 1
22617, 33, 69, 1
22618, 41, 19, 1
22619, 0, 0, 1
22620, 0, 0, 1
22621, 0, 0, 1
22622, 0, 0, 1
22623, 0, 0, 1
22624, 0, 0, 1
22701, 0, 0, 1
22702, 0, 0, 1
22703, 0, 0, 1
22704, 0, 0, 1
22705, 0, 0, 1
22706, 0, 0, 1
22707, 2, 5, 1
22708, 12, 36, 1
22709, 10, 67, 1
22710, 7, 76, 1
22711, 0, 100, 1
22712, 0, 131, 1
22713, 0, 110, 1
22714, 17, 69, 1
22715, 10, 81, 1
22716, 14, 96, 1
22717, 10, 50, 1
22718, 14, 14, 1
22719, 0, 0, 1
22720, 0, 0, 1
22721, 0, 0, 1
22722, 0, 0, 1
22723, 0, 0, 1
22724, 0, 0, 1
22801, 0, 0, 1
22802, 0, 0, 1
22803, 0, 0, 1
22804, 0, 0, 1
22805, 0, 0, 1
22806, 0, 0, 1
22807, 0, 2, 1
22808, 2, 22, 1
22809, 5, 43, 1
22810, 10, 112, 1
22811, 79, 248, 1
22812, 48, 256, 1
22813, 225, 311, 1
22814, 36, 217, 1
22815, 12, 122, 1
22816, 14, 93, 1
22817, 17, 57, 1
22818, 22, 17, 1
22819, 0, 0, 1
22820, 0, 0, 1
22821, 0, 0, 1
22822, 0, 0, 1
22823, 0, 0, 1
22824, 0, 0, 1
30101, 0, 0, 1
30102, 0, 0, 1
30103, 0, 0, 1
30104, 0, 0, 1
30105, 0, 0, 1
30106, 0, 0, 1
30107, 0, 2, 1
30108, 2, 22, 1
30109, 5, 38, 1
30110, 0, 53, 1
30111, 7, 60, 1
30112, 0, 79, 1
30113, 0, 86, 1
30114, 0, 65, 1
30115, 0, 50, 1
30116, 2, 36, 1
30117, 0, 19, 1
30118, 2, 7, 1
30119, 0, 0, 1
30120, 0, 0, 1
30121, 0, 0, 1
30122, 0, 0, 1
30123, 0, 0, 1
30124, 0, 0, 1
30201, 0, 0, 1
30202, 0, 0, 1
30203, 0, 0, 1
30204, 0, 0, 1
30205, 0, 0, 1
30206, 0, 0, 1
30207, 22, 10, 1
30208, 26, 48, 1
30209, 60, 124, 1
30210, 172, 217, 1
30211, 24, 194, 1
30212, 160, 308, 1
30213, 626, 172, 1
30214, 117, 282, 1
30215, 117, 234, 1
30216, 248, 172, 1
30217, 325, 93, 1
30218, 535, 29, 1
30219, 0, 0, 1
30220, 0, 0, 1
30221, 0, 0, 1
30222, 0, 0, 1
30223, 0, 0, 1
30224, 0, 0, 1
30301, 0, 0, 1
30302, 0, 0, 1
30303, 0, 0, 1
30304, 0, 0, 1
30305, 0, 0, 1
30306, 0, 0, 1
30307, 208, 12, 1
30308, 461, 55, 1
30309, 636, 76, 1
30310, 241, 217, 1
30311, 69, 244, 1
30312, 36, 237, 1
30313, 14, 151, 1
30314, 41, 234, 1
30315, 29, 179, 1
30316, 2, 67, 1
30317, 10, 53, 1
30318, 31, 22, 1
30319, 0, 0, 1
30320, 0, 0, 1
30321, 0, 0, 1
30322, 0, 0, 1
30323, 0, 0, 1
30324, 0, 0, 1
30401, 0, 0, 1
30402, 0, 0, 1
30403, 0, 0, 1
30404, 0, 0, 1
30405, 0, 0, 1
30406, 0, 0, 1
30407, 2, 5, 1
30408, 7, 29, 1
30409, 7, 62, 1
30410, 0, 74, 1
30411, 12, 62, 1
30412, 0, 79, 1
30413, 10, 96, 1
30414, 12, 170, 1
30415, 96, 232, 1
30416, 65, 153, 1
30417, 19, 62, 1
30418, 17, 17, 1
30419, 0, 0, 1
30420, 0, 0, 1
30421, 0, 0, 1
30422, 0, 0, 1
30423, 0, 0, 1
30424, 0, 0, 1
30501, 0, 0, 1
30502, 0, 0, 1
30503, 0, 0, 1
30504, 0, 0, 1
30505, 0, 0, 1
30506, 0, 0, 1
30507, 301, 12, 1
30508, 538, 50, 1
30509, 550, 98, 1
30510, 528, 153, 1
30511, 760, 96, 1
30512, 776, 100, 1
30513, 683, 148, 1
30514, 762, 100, 1
30515, 745, 88, 1
30516, 731, 67, 1
30517, 645, 50, 1
30518, 425, 29, 1
30519, 0, 0, 1
30520, 0, 0, 1
30521, 0, 0, 1
30522, 0, 0, 1
30523, 0, 0, 1
30524, 0, 0, 1
30601, 0, 0, 1
30602, 0, 0, 1
30603, 0, 0, 1
30604, 0, 0, 1
30605, 0, 0, 1
30606, 0, 0, 1
30607, 256, 12, 1
30608, 423, 62, 1
30609, 366, 136, 1
30610, 401, 191, 1
30611, 619, 158, 1
30612, 143, 313, 1
30613, 50, 268, 1
30614, 60, 258, 1
30615, 652, 124, 1
30616, 143, 177, 1
30617, 74, 93, 1
30618, 33, 22, 1
30619, 0, 0, 1
30620, 0, 0, 1
30621, 0, 0, 1
30622, 0, 0, 1
30623, 0, 0, 1
30624, 0, 0, 1
30701, 0, 0, 1
30702, 0, 0, 1
30703, 0, 0, 1
30704, 0, 0, 1
30705, 0, 0, 1
30706, 0, 0, 1
30707, 22, 10, 1
30708, 17, 45, 1
30709, 19, 98, 1
30710, 177, 227, 1
30711, 225, 282, 1
30712, 67, 282, 1
30713, 270, 313, 1
30714, 55, 251, 1
30715, 153, 246, 1
30716, 41, 143, 1
30717, 148, 103, 1
30718, 129, 31, 1
30719, 0, 0, 1
30720, 0, 0, 1
30721, 0, 0, 1
30722, 0, 0, 1
30723, 0, 0, 1
30724, 0, 0, 1
30801, 0, 0, 1
30802, 0, 0, 1
30803, 0, 0, 1
30804, 0, 0, 1
30805, 0, 0, 1
30806, 0, 0, 1
30807, 22, 10, 1
30808, 22, 50, 1
30809, 258, 153, 1
30810, 203, 227, 1
30811, 504, 205, 1
30812, 14, 213, 1
30813, 7, 160, 1
30814, 19, 186, 1
30815, 416, 208, 1
30816, 535, 122, 1
30817, 444, 84, 1
30818, 155, 31, 1
30819, 0, 0, 1
30820, 0, 0, 1
30821, 0, 0, 1
30822, 0, 0, 1
30823, 0, 0, 1
30824, 0, 0, 1
30901, 0, 0, 1
30902, 0, 0, 1
30903, 0, 0, 1
30904, 0, 0, 1
30905, 0, 0, 1
30906, 0, 0, 1
30907, 256, 12, 1
30908, 325, 74, 1
30909, 461, 122, 1
30910, 516, 160, 1
30911, 538, 194, 1
30912, 413, 268, 1
30913, 624, 179, 1
30914, 550, 198, 1
30915, 308, 237, 1
30916, 349, 165, 1
30917, 79, 96, 1
30918, 65, 29, 1
30919, 0, 0, 1
30920, 0, 0, 1
30921, 0, 0, 1
30922, 0, 0, 1
30923, 0, 0, 1
30924, 0, 0, 1
31001, 0, 0, 1
31002, 0, 0, 1
31003, 0, 0, 1
31004, 0, 0, 1
31005, 0, 0, 1
31006, 0, 0, 1
31007, 5, 5, 1
31008, 5, 31, 1
31009, 31, 115, 1
31010, 79, 208, 1
31011, 45, 234, 1
31012, 17, 158, 1
31013, 0, 86, 1
31014, 2, 81, 1
31015, 10, 146, 1
31016, 313, 172, 1
31017, 277, 103, 1
31018, 127, 33, 1
31019, 0, 0, 1
31020, 0, 0, 1
31021, 0, 0, 1
31022, 0, 0, 1
31023, 0, 0, 1
31024, 0, 0, 1
31101, 0, 0, 1
31102, 0, 0, 1
31103, 0, 0, 1
31104, 0, 0, 1
31105, 0, 0, 1
31106, 0, 0, 1
31107, 165, 12, 1
31108, 62, 72, 1
31109, 205, 160, 1
31110, 33, 177, 1
31111, 36, 215, 1
31112, 14, 220, 1
31113, 86, 306, 1
31114, 86, 280, 1
31115, 12, 129, 1
31116, 5, 31, 1
31117, 5, 41, 1
31118, 36, 24, 1
31119, 0, 0, 1
31120, 0, 0, 1
31121, 0, 0, 1
31122, 0, 0, 1
31123, 0, 0, 1
31124, 0, 0, 1
31201, 0, 0, 1
31202, 0, 0, 1
31203, 0, 0, 1
31204, 0, 0, 1
31205, 0, 0, 1
31206, 0, 0, 1
31207, 50, 12, 1
31208, 67, 74, 1
31209, 463, 124, 1
31210, 800, 65, 1
31211, 96, 275, 1
31212, 108, 311, 1
31213, 497, 241, 1
31214, 557, 196, 1
31215, 516, 177, 1
31216, 559, 117, 1
31217, 313, 100, 1
31218, 65, 31, 1
31219, 0, 0, 1
31220, 0, 0, 1
31221, 0, 0, 1
31222, 0, 0, 1
31223, 0, 0, 1
31224, 0, 0, 1
31301, 0, 0, 1
31302, 0, 0, 1
31303, 0, 0, 1
31304, 0, 0, 1
31305, 0, 0, 1
31306, 0, 0, 1
31307, 277, 14, 1
31308, 117, 84, 1
31309, 172, 162, 1
31310, 497, 172, 1
31311, 291, 280, 1
31312, 277, 315, 1
31313, 397, 284, 1
31314, 566, 194, 1
31315, 485, 189, 1
31316, 289, 177, 1
31317, 346, 98, 1
31318, 74, 31, 1
31319, 0, 0, 1
31320, 0, 0, 1
31321, 0, 0, 1
31322, 0, 0, 1
31323, 0, 0, 1
31324, 0, 0, 1
31401, 0, 0, 1
31402, 0, 0, 1
31403, 0, 0, 1
31404, 0, 0, 1
31405, 0, 0, 1
31406, 0, 0, 1
31407, 22, 10, 1
31408, 22, 55, 1
31409, 31, 117, 1
31410, 36, 179, 1
31411, 31, 208, 1
31412, 38, 253, 1
31413, 60, 284, 1
31414, 53, 256, 1
31415, 53, 213, 1
31416, 38, 141, 1
31417, 19, 67, 1
31418, 36, 26, 1
31419, 0, 0, 1
31420, 0, 0, 1
31421, 0, 0, 1
31422, 0, 0, 1
31423, 0, 0, 1
31424, 0, 0, 1
31501, 0, 0, 1
31502, 0, 0, 1
31503, 0, 0, 1
31504, 0, 0, 1
31505, 0, 0, 1
31506, 0, 0, 1
31507, 29, 12, 1
31508, 31, 62, 1
31509, 53, 139, 1
31510, 26, 160, 1
31511, 7, 146, 1
31512, 14, 215, 1
31513, 36, 253, 1
31514, 5, 160, 1
31515, 0, 103, 1
31516, 2, 55, 1
31517, 0, 26, 1
31518, 5, 14, 1
31519, 0, 0, 1
31520, 0, 0, 1
31521, 0, 0, 1
31522, 0, 0, 1
31523, 0, 0, 1
31524, 0, 0, 1
31601, 0, 0, 1
31602, 0, 0, 1
31603, 0, 0, 1
31604, 0, 0, 1
31605, 0, 0, 1
31606, 0, 0, 1
31607, 88, 17, 1
31608, 110, 86, 1
31609, 256, 165, 1
31610, 117, 234, 1
31611, 12, 131, 1
31612, 0, 88, 1
31613, 0, 76, 1
31614, 19, 88, 1
31615, 5, 91, 1
31616, 0, 67, 1
31617, 7, 48, 1
31618, 14, 19, 1
31619, 0, 0, 1
31620, 0, 0, 1
31621, 0, 0, 1
31622, 0, 0, 1
31623, 0, 0, 1
31624, 0, 0, 1
31701, 0, 0, 1
31702, 0, 0, 1
31703, 0, 0, 1
31704, 0, 0, 1
31705, 0, 0, 1
31706, 0, 0, 1
31707, 2, 5, 1
31708, 2, 22, 1
31709, 0, 38, 1
31710, 0, 74, 1
31711, 0, 151, 1
31712, 12, 208, 1
31713, 19, 177, 1
31714, 0, 119, 1
31715, 12, 50, 1
31716, 0, 55, 1
31717, 5, 38, 1
31718, 7, 17, 1
31719, 0, 0, 1
31720, 0, 0, 1
31721, 0, 0, 1
31722, 0, 0, 1
31723, 0, 0, 1
31724, 0, 0, 1
31801, 0, 0, 1
31802, 0, 0, 1
31803, 0, 0, 1
31804, 0, 0, 1
31805, 0, 0, 1
31806, 0, 0, 1
31807, 10, 10, 1
31808, 10, 43, 1
31809, 129, 167, 1
31810, 43, 194, 1
31811, 5, 167, 1
31812, 0, 139, 1
31813, 0, 112, 1
31814, 0, 57, 1
31815, 0, 45, 1
31816, 7, 62, 1
31817, 10, 57, 1
31818, 14, 19, 1
31819, 0, 0, 1
31820, 0, 0, 1
31821, 0, 0, 1
31822, 0, 0, 1
31823, 0, 0, 1
31824, 0, 0, 1
31901, 0, 0, 1
31902, 0, 0, 1
31903, 0, 0, 1
31904, 0, 0, 1
31905, 0, 0, 1
31906, 0, 0, 1
31907, 12, 12, 1
31908, 12, 45, 1
31909, 17, 108, 1
31910, 36, 191, 1
31911, 179, 303, 1
31912, 26, 210, 1
31913, 19, 179, 1
31914, 10, 196, 1
31915, 10, 158, 1
31916, 2, 74, 1
31917, 2, 24, 1
31918, 5, 12, 1
31919, 0, 0, 1
31920, 0, 0, 1
31921, 0, 0, 1
31922, 0, 0, 1
31923, 0, 0, 1
31924, 0, 0, 1
32001, 0, 0, 1
32002, 0, 0, 1
32003, 0, 0, 1
32004, 0, 0, 1
32005, 0, 0, 1
32006, 0, 0, 1
32007, 2, 7, 1
32008, 10, 48, 1
32009, 7, 91, 1
32010, 0, 115, 1
32011, 0, 155, 1
32012, 31, 227, 1
32013, 41, 277, 1
32014, 55, 270, 1
32015, 62, 227, 1
32016, 43, 148, 1
32017, 22, 74, 1
32018, 19, 24, 1
32019, 0, 0, 1
32020, 0, 0, 1
32021, 0, 0, 1
32022, 0, 0, 1
32023, 0, 0, 1
32024, 0, 0, 1
32101, 0, 0, 1
32102, 0, 0, 1
32103, 0, 0, 1
32104, 0, 0, 1
32105, 0, 0, 1
32106, 0, 0, 1
32107, 5, 10, 1
32108, 14, 55, 1
32109, 117, 170, 1
32110, 275, 241, 1
32111, 141, 303, 1
32112, 122, 330, 1
32113, 272, 332, 1
32114, 139, 313, 1
32115, 136, 260, 1
32116, 253, 189, 1
32117, 53, 96, 1
32118, 81, 36, 1
32119, 0, 0, 1
32120, 0, 0, 1
32121, 0, 0, 1
32122, 0, 0, 1
32123, 0, 0, 1
32124, 0, 0, 1
32201, 0, 0, 1
32202, 0, 0, 1
32203, 0, 0, 1
32204, 0, 0, 1
32205, 0, 0, 1
32206, 0, 0, 1
32207, 10, 14, 1
32208, 41, 76, 1
32209, 91, 167, 1
32210, 153, 248, 1
32211, 91, 287, 1
32212, 91, 320, 1
32213, 119, 334, 1
32214, 614, 177, 1
32215, 490, 194, 1
32216, 454, 151, 1
32217, 375, 100, 1
32218, 112, 38, 1
32219, 0, 0, 1
32220, 0, 0, 1
32221, 0, 0, 1
32222, 0, 0, 1
32223, 0, 0, 1
32224, 0, 0, 1
32301, 0, 0, 1
32302, 0, 0, 1
32303, 0, 0, 1
32304, 0, 0, 1
32305, 0, 0, 1
32306, 0, 0, 1
32307, 29, 19, 1
32308, 31, 72, 1
32309, 60, 155, 1
32310, 311, 237, 1
32311, 528, 210, 1
32312, 581, 208, 1
32313, 583, 208, 1
32314, 569, 198, 1
32315, 581, 160, 1
32316, 435, 155, 1
32317, 607, 65, 1
32318, 432, 33, 1
32319, 0, 0, 1
32320, 0, 0, 1
32321, 0, 0, 1
32322, 0, 0, 1
32323, 0, 0, 1
32324, 0, 0, 1
32401, 0, 0, 1
32402, 0, 0, 1
32403, 0, 0, 1
32404, 0, 0, 1
32405, 0, 0, 1
32406, 0, 0, 1
32407, 165, 29, 1
32408, 184, 100, 1
32409, 287, 172, 1
32410, 509, 179, 1
32411, 526, 213, 1
32412, 432, 280, 1
32413, 349, 315, 1
32414, 346, 289, 1
32415, 418, 220, 1
32416, 282, 186, 1
32417, 129, 115, 1
32418, 65, 36, 1
32419, 0, 0, 1
32420, 0, 0, 1
32421, 0, 0, 1
32422, 0, 0, 1
32423, 0, 0, 1
32424, 0, 0, 1
32501, 0, 0, 1
32502, 0, 0, 1
32503, 0, 0, 1
32504, 0, 0, 1
32505, 0, 0, 1
32506, 0, 0, 1
32507, 148, 29, 1
32508, 177, 103, 1
32509, 430, 146, 1
32510, 483, 189, 1
32511, 423, 258, 1
32512, 530, 237, 1
32513, 447, 277, 1
32514, 547, 210, 1
32515, 449, 210, 1
32516, 361, 174, 1
32517, 91, 110, 1
32518, 153, 41, 1
32519, 0, 0, 1
32520, 0, 0, 1
32521, 0, 0, 1
32522, 0, 0, 1
32523, 0, 0, 1
32524, 0, 0, 1
32601, 0, 0, 1
32602, 0, 0, 1
32603, 0, 0, 1
32604, 0, 0, 1
32605, 0, 0, 1
32606, 0, 0, 1
32607, 103, 29, 1
32608, 392, 88, 1
32609, 420, 151, 1
32610, 593, 151, 1
32611, 621, 170, 1
32612, 636, 182, 1
32613, 643, 179, 1
32614, 624, 174, 1
32615, 616, 146, 1
32616, 576, 119, 1
32617, 478, 86, 1
32618, 301, 41, 1
32619, 0, 0, 1
32620, 0, 0, 1
32621, 0, 0, 1
32622, 0, 0, 1
32623, 0, 0, 1
32624, 0, 0, 1
32701, 0, 0, 1
32702, 0, 0, 1
32703, 0, 0, 1
32704, 0, 0, 1
32705, 0, 0, 1
32706, 0, 0, 1
32707, 33, 22, 1
32708, 153, 105, 1
32709, 43, 146, 1
32710, 76, 234, 1
32711, 186, 315, 1
32712, 581, 210, 1
32713, 471, 265, 1
32714, 657, 158, 1
32715, 647, 134, 1
32716, 497, 141, 1
32717, 473, 88, 1
32718, 315, 41, 1
32719, 0, 0, 1
32720, 0, 0, 1
32721, 0, 0, 1
32722, 0, 0, 1
32723, 0, 0, 1
32724, 0, 0, 1
32801, 0, 0, 1
32802, 0, 0, 1
32803, 0, 0, 1
32804, 0, 0, 1
32805, 0, 0, 1
32806, 0, 0, 1
32807, 14, 17, 1
32808, 38, 81, 1
32809, 100, 177, 1
32810, 454, 203, 1
32811, 74, 284, 1
32812, 225, 346, 1
32813, 521, 244, 1
32814, 518, 225, 1
32815, 542, 177, 1
32816, 194, 198, 1
32817, 19, 74, 1
32818, 5, 17, 1
32819, 0, 0, 1
32820, 0, 0, 1
32821, 0, 0, 1
32822, 0, 0, 1
32823, 0, 0, 1
32824, 0, 0, 1
32901, 0, 0, 1
32902, 0, 0, 1
32903, 0, 0, 1
32904, 0, 0, 1
32905, 0, 0, 1
32906, 0, 0, 1
32907, 17, 19, 1
32908, 17, 65, 1
32909, 19, 108, 1
32910, 22, 165, 1
32911, 12, 189, 1
32912, 10, 191, 1
32913, 22, 215, 1
32914, 2, 182, 1
32915, 50, 227, 1
32916, 55, 167, 1
32917, 141, 117, 1
32918, 315, 41, 1
32919, 0, 2, 1
32920, 0, 0, 1
32921, 0, 0, 1
32922, 0, 0, 1
32923, 0, 0, 1
32924, 0, 0, 1
33001, 0, 0, 1
33002, 0, 0, 1
33003, 0, 0, 1
33004, 0, 0, 1
33005, 0, 0, 1
33006, 0, 0, 1
33007, 0, 5, 1
33008, 2, 24, 1
33009, 7, 55, 1
33010, 7, 153, 1
33011, 33, 241, 1
33012, 0, 122, 1
33013, 0, 74, 1
33014, 0, 65, 1
33015, 0, 45, 1
33016, 7, 41, 1
33017, 5, 45, 1
33018, 12, 22, 1
33019, 0, 0, 1
33020, 0, 0, 1
33021, 0, 0, 1
33022, 0, 0, 1
33023, 0, 0, 1
33024, 0, 0, 1
33101, 0, 0, 1
33102, 0, 0, 1
33103, 0, 0, 1
33104, 0, 0, 1
33105, 0, 0, 1
33106, 0, 0, 1
33107, 0, 10, 1
33108, 5, 31, 1
33109, 0, 69, 1
33110, 2, 112, 1
33111, 12, 134, 1
33112, 7, 129, 1
33113, 14, 131, 1
33114, 29, 225, 1
33115, 36, 210, 1
33116, 45, 162, 1
33117, 170, 119, 1
33118, 299, 43, 1
33119, 0, 2, 1
33120, 0, 0, 1
33121, 0, 0, 1
33122, 0, 0, 1
33123, 0, 0, 1
33124, 0, 0, 2
40101, 0, 0, 2
40102, 0, 0, 2
40103, 0, 0, 2
40104, 0, 0, 2
40105, 0, 0, 2
40106, 0, 0, 2
40107, 79, 33, 2
40108, 289, 108, 2
40109, 619, 103, 2
40110, 650, 131, 2
40111, 463, 248, 2
40112, 657, 172, 2
40113, 664, 170, 2
40114, 659, 158, 2
40115, 650, 134, 2
40116, 626, 105, 2
40117, 425, 98, 2
40118, 84, 41, 2
40119, 0, 2, 2
40120, 0, 0, 2
40121, 0, 0, 2
40122, 0, 0, 2
40123, 0, 0, 2
40124, 0, 0, 2
40201, 0, 0, 2
40202, 0, 0, 2
40203, 0, 0, 2
40204, 0, 0, 2
40205, 0, 0, 2
40206, 0, 0, 2
40207, 26, 26, 2
40208, 234, 112, 2
40209, 516, 131, 2
40210, 160, 265, 2
40211, 57, 282, 2
40212, 17, 248, 2
40213, 43, 275, 2
40214, 24, 227, 2
40215, 24, 189, 2
40216, 26, 136, 2
40217, 26, 84, 2
40218, 29, 31, 2
40219, 0, 0, 2
40220, 0, 0, 2
40221, 0, 0, 2
40222, 0, 0, 2
40223, 0, 0, 2
40224, 0, 0, 2
40301, 0, 0, 2
40302, 0, 0, 2
40303, 0, 0, 2
40304, 0, 0, 2
40305, 0, 0, 2
40306, 0, 0, 2
40307, 38, 31, 2
40308, 33, 86, 2
40309, 33, 143, 2
40310, 31, 198, 2
40311, 31, 241, 2
40312, 33, 263, 2
40313, 444, 284, 2
40314, 550, 213, 2
40315, 545, 179, 2
40316, 533, 134, 2
40317, 81, 112, 2
40318, 36, 36, 2
40319, 0, 2, 2
40320, 0, 0, 2
40321, 0, 0, 2
40322, 0, 0, 2
40323, 0, 0, 2
40324, 0, 0, 2
40401, 0, 0, 2
40402, 0, 0, 2
40403, 0, 0, 2
40404, 0, 0, 2
40405, 0, 0, 2
40406, 0, 0, 2
40407, 17, 24, 2
40408, 14, 69, 2
40409, 17, 115, 2
40410, 14, 160, 2
40411, 10, 198, 2
40412, 7, 222, 2
40413, 7, 225, 2
40414, 7, 203, 2
40415, 22, 158, 2
40416, 19, 117, 2
40417, 14, 72, 2
40418, 17, 29, 2
40419, 0, 0, 2
40420, 0, 0, 2
40421, 0, 0, 2
40422, 0, 0, 2
40423, 0, 0, 2
40424, 0, 0, 2
40501, 0, 0, 2
40502, 0, 0, 2
40503, 0, 0, 2
40504, 0, 0, 2
40505, 0, 0, 2
40506, 0, 0, 2
40507, 79, 38, 2
40508, 162, 117, 2
40509, 456, 153, 2
40510, 452, 210, 2
40511, 645, 165, 2
40512, 647, 179, 2
40513, 650, 179, 2
40514, 650, 165, 2
40515, 645, 136, 2
40516, 614, 110, 2
40517, 535, 79, 2
40518, 172, 48, 2
40519, 0, 2, 2
40520, 0, 0, 2
40521, 0, 0, 2
40522, 0, 0, 2
40523, 0, 0, 2
40524, 0, 0, 2
40601, 0, 0, 2
40602, 0, 0, 2
40603, 0, 0, 2
40604, 0, 0, 2
40605, 0, 0, 2
40606, 0, 0, 2
40607, 194, 43, 2
40608, 518, 81, 2
40609, 609, 110, 2
40610, 459, 208, 2
40611, 640, 167, 2
40612, 643, 182, 2
40613, 643, 182, 2
40614, 640, 167, 2
40615, 640, 139, 2
40616, 167, 203, 2
40617, 88, 115, 2
40618, 129, 48, 2
40619, 0, 2, 2
40620, 0, 0, 2
40621, 0, 0, 2
40622, 0, 0, 2
40623, 0, 0, 2
40624, 0, 0, 2
40701, 0, 0, 2
40702, 0, 0, 2
40703, 0, 0, 2
40704, 0, 0, 2
40705, 0, 0, 2
40706, 0, 2, 2
40707, 182, 45, 2
40708, 540, 76, 2
40709, 626, 105, 2
