SRforSCF_06.csv, ñ@ê¸ñ íºíBì˙éÀó , êÖïΩñ ìVãÛì˙éÀó , ígñ[1_ó‚ñ[2
21802, 0, 0, 1
21803, 0, 0, 1
21804, 0, 0, 1
21805, 0, 0, 1
21806, 0, 0, 1
21807, 19, 10, 1
21808, 26, 45, 1
21809, 22, 84, 1
21810, 65, 162, 1
21811, 389, 198, 1
21812, 127, 241, 1
21813, 24, 158, 1
21814, 22, 139, 1
21815, 24, 108, 1
21816, 24, 69, 1
21817, 22, 29, 1
21818, 2, 2, 1
21819, 0, 0, 1
21820, 0, 0, 1
21821, 0, 0, 1
21822, 0, 0, 1
21823, 0, 0, 1
21824, 0, 0, 1
21901, 0, 0, 1
21902, 0, 0, 1
21903, 0, 0, 1
21904, 0, 0, 1
21905, 0, 0, 1
21906, 0, 0, 1
21907, 117, 12, 1
21908, 418, 57, 1
21909, 636, 69, 1
21910, 702, 79, 1
21911, 516, 162, 1
21912, 435, 203, 1
21913, 349, 225, 1
21914, 225, 215, 1
21915, 406, 141, 1
21916, 530, 72, 1
21917, 186, 45, 1
21918, 2, 2, 1
21919, 0, 0, 1
21920, 0, 0, 1
21921, 0, 0, 1
21922, 0, 0, 1
21923, 0, 0, 1
21924, 0, 0, 1
22001, 0, 0, 1
22002, 0, 0, 1
22003, 0, 0, 1
22004, 0, 0, 1
22005, 0, 0, 1
22006, 0, 0, 1
22007, 33, 10, 1
22008, 45, 55, 1
22009, 43, 108, 1
22010, 313, 179, 1
22011, 366, 208, 1
22012, 294, 241, 1
22013, 468, 191, 1
22014, 461, 172, 1
22015, 194, 170, 1
22016, 84, 100, 1
22017, 191, 45, 1
22018, 2, 2, 1
22019, 0, 0, 1
22020, 0, 0, 1
22021, 0, 0, 1
22022, 0, 0, 1
22023, 0, 0, 1
22024, 0, 0, 1
22101, 0, 0, 1
22102, 0, 0, 1
22103, 0, 0, 1
22104, 0, 0, 1
22105, 0, 0, 1
22106, 0, 0, 1
22107, 162, 12, 1
22108, 463, 55, 1
22109, 633, 72, 1
22110, 700, 81, 1
22111, 509, 167, 1
22112, 57, 217, 1
22113, 84, 229, 1
22114, 411, 186, 1
22115, 332, 158, 1
22116, 239, 110, 1
22117, 334, 43, 1
22118, 2, 2, 1
22119, 0, 0, 1
22120, 0, 0, 1
22121, 0, 0, 1
22122, 0, 0, 1
22123, 0, 0, 1
22124, 0, 0, 1
22201, 0, 0, 1
22202, 0, 0, 1
22203, 0, 0, 1
22204, 0, 0, 1
22205, 0, 0, 1
22206, 0, 0, 1
22207, 162, 12, 1
22208, 440, 57, 1
22209, 616, 74, 1
22210, 459, 153, 1
22211, 700, 103, 1
22212, 306, 244, 1
22213, 308, 237, 1
22214, 45, 177, 1
22215, 48, 139, 1
22216, 24, 76, 1
22217, 22, 29, 1
22218, 0, 2, 1
22219, 0, 0, 1
22220, 0, 0, 1
22221, 0, 0, 1
22222, 0, 0, 1
22223, 0, 0, 1
22224, 0, 0, 1
22301, 0, 0, 1
22302, 0, 0, 1
22303, 0, 0, 1
22304, 0, 0, 1
22305, 0, 0, 1
22306, 0, 0, 1
22307, 208, 12, 1
22308, 483, 55, 1
22309, 674, 65, 1
22310, 626, 105, 1
22311, 366, 213, 1
22312, 765, 88, 1
22313, 289, 244, 1
22314, 67, 196, 1
22315, 358, 155, 1
22316, 633, 60, 1
22317, 303, 45, 1
22318, 2, 5, 1
22319, 0, 0, 1
22320, 0, 0, 1
22321, 0, 0, 1
22322, 0, 0, 1
22323, 0, 0, 1
22324, 0, 0, 1
22401, 0, 0, 1
22402, 0, 0, 1
22403, 0, 0, 1
22404, 0, 0, 1
22405, 0, 0, 1
22406, 0, 0, 1
22407, 275, 14, 1
22408, 492, 55, 1
22409, 679, 65, 1
22410, 743, 72, 1
22411, 652, 122, 1
22412, 664, 127, 1
22413, 559, 165, 1
22414, 655, 112, 1
22415, 356, 158, 1
22416, 394, 98, 1
22417, 194, 50, 1
22418, 2, 5, 1
22419, 0, 0, 1
22420, 0, 0, 1
22421, 0, 0, 1
22422, 0, 0, 1
22423, 0, 0, 1
22424, 0, 0, 1
22501, 0, 0, 1
22502, 0, 0, 1
22503, 0, 0, 1
22504, 0, 0, 1
22505, 0, 0, 1
22506, 0, 0, 1
22507, 234, 14, 1
22508, 473, 57, 1
22509, 640, 72, 1
22510, 475, 151, 1
22511, 194, 241, 1
22512, 258, 258, 1
22513, 74, 234, 1
22514, 76, 208, 1
22515, 148, 177, 1
22516, 600, 67, 1
22517, 366, 45, 1
22518, 2, 5, 1
22519, 0, 0, 1
22520, 0, 0, 1
22521, 0, 0, 1
22522, 0, 0, 1
22523, 0, 0, 1
22524, 0, 0, 1
22601, 0, 0, 1
22602, 0, 0, 1
22603, 0, 0, 1
22604, 0, 0, 1
22605, 0, 0, 1
22606, 0, 0, 1
22607, 351, 17, 1
22608, 483, 57, 1
22609, 695, 62, 1
22610, 755, 69, 1
22611, 776, 79, 1
22612, 784, 84, 1
22613, 784, 81, 1
22614, 767, 76, 1
22615, 733, 67, 1
22616, 647, 57, 1
22617, 444, 41, 1
22618, 10, 7, 1
22619, 0, 0, 1
22620, 0, 0, 1
22621, 0, 0, 1
22622, 0, 0, 1
22623, 0, 0, 1
22624, 0, 0, 1
22701, 0, 0, 1
22702, 0, 0, 1
22703, 0, 0, 1
22704, 0, 0, 1
22705, 0, 0, 1
22706, 0, 0, 1
22707, 239, 17, 1
22708, 478, 60, 1
22709, 628, 76, 1
22710, 693, 88, 1
22711, 705, 105, 1
22712, 719, 108, 1
22713, 714, 108, 1
22714, 700, 100, 1
22715, 62, 155, 1
22716, 65, 103, 1
22717, 72, 45, 1
22718, 2, 5, 1
22719, 0, 0, 1
22720, 0, 0, 1
22721, 0, 0, 1
22722, 0, 0, 1
22723, 0, 0, 1
22724, 0, 0, 1
22801, 0, 0, 1
22802, 0, 0, 1
22803, 0, 0, 1
22804, 0, 0, 1
22805, 0, 0, 1
22806, 0, 0, 1
22807, 14, 12, 1
22808, 17, 48, 1
22809, 17, 86, 1
22810, 10, 88, 1
22811, 0, 79, 1
22812, 0, 127, 1
22813, 10, 119, 1
22814, 0, 74, 1
22815, 7, 84, 1
22816, 10, 57, 1
22817, 5, 17, 1
22818, 0, 2, 1
22819, 0, 0, 1
22820, 0, 0, 1
22821, 0, 0, 1
22822, 0, 0, 1
22823, 0, 0, 1
22824, 0, 0, 1
30101, 0, 0, 1
30102, 0, 0, 1
30103, 0, 0, 1
30104, 0, 0, 1
30105, 0, 0, 1
30106, 0, 0, 1
30107, 22, 12, 1
30108, 12, 45, 1
30109, 7, 72, 1
30110, 10, 91, 1
30111, 10, 105, 1
30112, 14, 100, 1
30113, 5, 96, 1
30114, 0, 88, 1
30115, 2, 72, 1
30116, 7, 55, 1
30117, 12, 29, 1
30118, 0, 2, 1
30119, 0, 0, 1
30120, 0, 0, 1
30121, 0, 0, 1
30122, 0, 0, 1
30123, 0, 0, 1
30124, 0, 0, 1
30201, 0, 0, 1
30202, 0, 0, 1
30203, 0, 0, 1
30204, 0, 0, 1
30205, 0, 0, 1
30206, 0, 0, 1
30207, 50, 17, 1
30208, 96, 81, 1
30209, 487, 112, 1
30210, 616, 117, 1
30211, 177, 253, 1
30212, 640, 141, 1
30213, 636, 141, 1
30214, 626, 129, 1
30215, 604, 105, 1
30216, 530, 81, 1
30217, 373, 50, 1
30218, 12, 7, 1
30219, 0, 0, 1
30220, 0, 0, 1
30221, 0, 0, 1
30222, 0, 0, 1
30223, 0, 0, 1
30224, 0, 0, 1
30301, 0, 0, 1
30302, 0, 0, 1
30303, 0, 0, 1
30304, 0, 0, 1
30305, 0, 0, 1
30306, 0, 0, 1
30307, 43, 17, 1
30308, 205, 86, 1
30309, 313, 143, 1
30310, 332, 196, 1
30311, 31, 184, 1
30312, 7, 143, 1
30313, 14, 136, 1
30314, 12, 127, 1
30315, 12, 103, 1
30316, 7, 60, 1
30317, 5, 26, 1
30318, 2, 5, 1
30319, 0, 0, 1
30320, 0, 0, 1
30321, 0, 0, 1
30322, 0, 0, 1
30323, 0, 0, 1
30324, 0, 0, 1
30401, 0, 0, 1
30402, 0, 0, 1
30403, 0, 0, 1
30404, 0, 0, 1
30405, 0, 0, 1
30406, 0, 0, 1
30407, 36, 19, 1
30408, 31, 62, 1
30409, 41, 119, 1
30410, 471, 162, 1
30411, 480, 194, 1
30412, 480, 208, 1
30413, 478, 203, 1
30414, 475, 182, 1
30415, 466, 143, 1
30416, 201, 124, 1
30417, 36, 43, 1
30418, 2, 5, 1
30419, 0, 0, 1
30420, 0, 0, 1
30421, 0, 0, 1
30422, 0, 0, 1
30423, 0, 0, 1
30424, 0, 0, 1
30501, 0, 0, 1
30502, 0, 0, 1
30503, 0, 0, 1
30504, 0, 0, 1
30505, 0, 0, 1
30506, 0, 0, 1
30507, 65, 22, 1
30508, 509, 62, 1
30509, 643, 79, 1
30510, 679, 98, 1
30511, 695, 112, 1
30512, 702, 119, 1
30513, 702, 117, 1
30514, 695, 105, 1
30515, 669, 88, 1
30516, 597, 72, 1
30517, 416, 48, 1
30518, 22, 10, 1
30519, 0, 0, 1
30520, 0, 0, 1
30521, 0, 0, 1
30522, 0, 0, 1
30523, 0, 0, 1
30524, 0, 0, 1
30601, 0, 0, 1
30602, 0, 0, 1
30603, 0, 0, 1
30604, 0, 0, 1
30605, 0, 0, 1
30606, 0, 0, 1
30607, 86, 24, 1
30608, 179, 91, 1
30609, 248, 155, 1
30610, 36, 165, 1
30611, 10, 146, 1
30612, 17, 189, 1
30613, 110, 263, 1
30614, 158, 241, 1
30615, 29, 129, 1
30616, 167, 127, 1
30617, 81, 55, 1
30618, 5, 5, 1
30619, 0, 0, 1
30620, 0, 0, 1
30621, 0, 0, 1
30622, 0, 0, 1
30623, 0, 0, 1
30624, 0, 0, 1
30701, 0, 0, 1
30702, 0, 0, 1
30703, 0, 0, 1
30704, 0, 0, 1
30705, 0, 0, 1
30706, 0, 0, 1
30707, 303, 29, 1
30708, 542, 60, 1
30709, 667, 74, 1
30710, 707, 91, 1
30711, 726, 103, 1
30712, 729, 110, 1
30713, 733, 105, 1
30714, 717, 98, 1
30715, 698, 81, 1
30716, 626, 69, 1
30717, 368, 53, 1
30718, 12, 7, 1
30719, 0, 0, 1
30720, 0, 0, 1
30721, 0, 0, 1
30722, 0, 0, 1
30723, 0, 0, 1
30724, 0, 0, 1
30801, 0, 0, 1
30802, 0, 0, 1
30803, 0, 0, 1
30804, 0, 0, 1
30805, 0, 0, 1
30806, 0, 0, 1
30807, 146, 29, 1
30808, 454, 74, 1
30809, 561, 103, 1
30810, 602, 127, 1
30811, 612, 148, 1
30812, 614, 160, 1
30813, 607, 158, 1
30814, 602, 141, 1
30815, 581, 117, 1
30816, 327, 119, 1
30817, 45, 50, 1
30818, 12, 7, 1
30819, 0, 0, 1
30820, 0, 0, 1
30821, 0, 0, 1
30822, 0, 0, 1
30823, 0, 0, 1
30824, 0, 0, 1
30901, 0, 0, 1
30902, 0, 0, 1
30903, 0, 0, 1
30904, 0, 0, 1
30905, 0, 0, 1
30906, 0, 0, 1
30907, 5, 14, 1
30908, 12, 48, 1
30909, 2, 69, 1
30910, 0, 96, 1
30911, 19, 162, 1
30912, 22, 203, 1
30913, 146, 277, 1
30914, 196, 248, 1
30915, 117, 189, 1
30916, 24, 88, 1
30917, 62, 53, 1
30918, 12, 7, 1
30919, 0, 0, 1
30920, 0, 0, 1
30921, 0, 0, 1
30922, 0, 0, 1
30923, 0, 0, 1
30924, 0, 0, 1
31001, 0, 0, 1
31002, 0, 0, 1
31003, 0, 0, 1
31004, 0, 0, 1
31005, 0, 0, 1
31006, 0, 0, 1
31007, 253, 31, 1
31008, 404, 84, 1
31009, 497, 119, 1
31010, 151, 225, 1
31011, 425, 220, 1
31012, 148, 287, 1
31013, 260, 275, 1
31014, 339, 227, 1
31015, 57, 167, 1
31016, 373, 115, 1
31017, 81, 60, 1
31018, 12, 7, 1
31019, 0, 0, 1
31020, 0, 0, 1
31021, 0, 0, 1
31022, 0, 0, 1
31023, 0, 0, 1
31024, 0, 0, 1
31101, 0, 0, 1
31102, 0, 0, 1
31103, 0, 0, 1
31104, 0, 0, 1
31105, 0, 0, 1
31106, 0, 0, 1
31107, 363, 31, 1
31108, 578, 60, 1
31109, 698, 69, 1
31110, 733, 86, 1
31111, 755, 93, 1
31112, 755, 100, 1
31113, 760, 96, 1
31114, 743, 91, 1
31115, 724, 76, 1
31116, 655, 65, 1
31117, 478, 48, 1
31118, 81, 12, 1
31119, 0, 0, 1
31120, 0, 0, 1
31121, 0, 0, 1
31122, 0, 0, 1
31123, 0, 0, 1
31124, 0, 0, 1
31201, 0, 0, 1
31202, 0, 0, 1
31203, 0, 0, 1
31204, 0, 0, 1
31205, 0, 0, 1
31206, 0, 0, 1
31207, 294, 33, 1
31208, 530, 67, 1
31209, 624, 91, 1
31210, 667, 110, 1
31211, 681, 124, 1
31212, 681, 134, 1
31213, 681, 131, 1
31214, 674, 117, 1
31215, 652, 98, 1
31216, 583, 79, 1
31217, 215, 65, 1
31218, 22, 10, 1
31219, 0, 0, 1
31220, 0, 0, 1
31221, 0, 0, 1
31222, 0, 0, 1
31223, 0, 0, 1
31224, 0, 0, 1
31301, 0, 0, 1
31302, 0, 0, 1
31303, 0, 0, 1
31304, 0, 0, 1
31305, 0, 0, 1
31306, 0, 0, 1
31307, 19, 22, 1
31308, 10, 55, 1
31309, 7, 84, 1
31310, 7, 105, 1
31311, 7, 122, 1
31312, 7, 124, 1
31313, 41, 222, 1
31314, 10, 139, 1
31315, 5, 96, 1
31316, 5, 57, 1
31317, 2, 22, 1
31318, 0, 2, 1
31319, 0, 0, 1
31320, 0, 0, 1
31321, 0, 0, 1
31322, 0, 0, 1
31323, 0, 0, 1
31324, 0, 0, 1
31401, 0, 0, 1
31402, 0, 0, 1
31403, 0, 0, 1
31404, 0, 0, 1
31405, 0, 0, 1
31406, 0, 0, 1
31407, 17, 22, 1
31408, 12, 53, 1
31409, 10, 81, 1
31410, 5, 108, 1
31411, 2, 122, 1
31412, 5, 127, 1
31413, 29, 198, 1
31414, 7, 112, 1
31415, 10, 93, 1
31416, 7, 69, 1
31417, 12, 38, 1
31418, 12, 7, 1
31419, 0, 0, 1
31420, 0, 0, 1
31421, 0, 0, 1
31422, 0, 0, 1
31423, 0, 0, 1
31424, 0, 0, 1
31501, 0, 0, 1
31502, 0, 0, 1
31503, 0, 0, 1
31504, 0, 0, 1
31505, 0, 0, 1
31506, 0, 0, 1
31507, 33, 29, 1
31508, 248, 105, 1
31509, 318, 165, 1
31510, 413, 196, 1
31511, 263, 270, 1
31512, 155, 296, 1
31513, 24, 201, 1
31514, 19, 151, 1
31515, 210, 203, 1
31516, 368, 122, 1
31517, 48, 55, 1
31518, 22, 10, 1
31519, 0, 0, 1
31520, 0, 0, 1
31521, 0, 0, 1
31522, 0, 0, 1
31523, 0, 0, 1
31524, 0, 0, 1
31601, 0, 0, 1
31602, 0, 0, 1
31603, 0, 0, 1
31604, 0, 0, 1
31605, 0, 0, 1
31606, 0, 2, 1
31607, 342, 38, 1
31608, 576, 65, 1
31609, 681, 79, 1
31610, 714, 96, 1
31611, 731, 108, 1
31612, 736, 112, 1
31613, 729, 112, 1
31614, 722, 100, 1
31615, 707, 84, 1
31616, 638, 69, 1
31617, 468, 53, 1
31618, 119, 12, 1
31619, 0, 0, 1
31620, 0, 0, 1
31621, 0, 0, 1
31622, 0, 0, 1
31623, 0, 0, 1
31624, 0, 0, 1
31701, 0, 0, 1
31702, 0, 0, 1
31703, 0, 0, 1
31704, 0, 0, 1
31705, 0, 0, 1
31706, 0, 2, 1
31707, 50, 36, 1
31708, 179, 110, 1
31709, 593, 103, 1
31710, 619, 131, 1
31711, 631, 151, 1
31712, 631, 160, 1
31713, 631, 158, 1
31714, 626, 141, 1
31715, 609, 115, 1
31716, 550, 91, 1
31717, 392, 60, 1
31718, 81, 12, 1
31719, 0, 0, 1
31720, 0, 0, 1
31721, 0, 0, 1
31722, 0, 0, 1
31723, 0, 0, 1
31724, 0, 0, 1
31801, 0, 0, 1
31802, 0, 0, 1
31803, 0, 0, 1
31804, 0, 0, 1
31805, 0, 0, 1
31806, 0, 2, 1
31807, 354, 41, 1
31808, 564, 69, 1
31809, 652, 88, 1
31810, 693, 103, 1
31811, 698, 122, 1
31812, 702, 127, 1
31813, 705, 124, 1
31814, 698, 112, 1
31815, 679, 93, 1
31816, 616, 76, 1
31817, 409, 60, 1
31818, 119, 12, 1
31819, 0, 0, 1
31820, 0, 0, 1
31821, 0, 0, 1
31822, 0, 0, 1
31823, 0, 0, 1
31824, 0, 0, 1
31901, 0, 0, 1
31902, 0, 0, 1
31903, 0, 0, 1
31904, 0, 0, 1
31905, 0, 0, 1
31906, 0, 2, 1
31907, 203, 45, 1
31908, 344, 103, 1
31909, 409, 153, 1
31910, 420, 201, 1
31911, 423, 234, 1
31912, 420, 251, 1
31913, 122, 289, 1
31914, 14, 160, 1
31915, 17, 134, 1
31916, 26, 93, 1
31917, 31, 53, 1
31918, 36, 10, 1
31919, 0, 0, 1
31920, 0, 0, 1
31921, 0, 0, 1
31922, 0, 0, 1
31923, 0, 0, 1
31924, 0, 0, 1
32001, 0, 0, 1
32002, 0, 0, 1
32003, 0, 0, 1
32004, 0, 0, 1
32005, 0, 0, 1
32006, 0, 2, 1
32007, 36, 33, 1
32008, 29, 79, 1
32009, 17, 119, 1
32010, 129, 241, 1
32011, 413, 239, 1
32012, 411, 256, 1
32013, 409, 251, 1
32014, 409, 222, 1
32015, 404, 177, 1
32016, 315, 134, 1
32017, 67, 65, 1
32018, 36, 10, 1
32019, 0, 0, 1
32020, 0, 0, 1
32021, 0, 0, 1
32022, 0, 0, 1
32023, 0, 0, 1
32024, 0, 0, 1
32101, 0, 0, 1
32102, 0, 0, 1
32103, 0, 0, 1
32104, 0, 0, 1
32105, 0, 0, 1
32106, 0, 2, 1
32107, 12, 26, 1
32108, 12, 57, 1
32109, 12, 84, 1
32110, 12, 105, 1
32111, 7, 122, 1
32112, 0, 110, 1
32113, 5, 81, 1
32114, 0, 76, 1
32115, 5, 60, 1
32116, 2, 55, 1
32117, 7, 31, 1
32118, 5, 5, 1
32119, 0, 0, 1
32120, 0, 0, 1
32121, 0, 0, 1
32122, 0, 0, 1
32123, 0, 0, 1
32124, 0, 0, 1
32201, 0, 0, 1
32202, 0, 0, 1
32203, 0, 0, 1
32204, 0, 0, 1
32205, 0, 0, 1
32206, 5, 5, 1
32207, 88, 45, 1
32208, 490, 86, 1
32209, 569, 115, 1
32210, 590, 146, 1
32211, 593, 170, 1
32212, 600, 179, 1
32213, 593, 177, 1
32214, 590, 158, 1
32215, 573, 129, 1
32216, 530, 98, 1
32217, 287, 72, 1
32218, 55, 12, 1
32219, 0, 0, 1
32220, 0, 0, 1
32221, 0, 0, 1
32222, 0, 0, 1
32223, 0, 0, 1
32224, 0, 0, 1
32301, 0, 0, 1
32302, 0, 0, 1
32303, 0, 0, 1
32304, 0, 0, 1
32305, 0, 0, 1
32306, 5, 5, 1
32307, 151, 50, 1
32308, 552, 76, 1
32309, 626, 100, 1
32310, 652, 122, 1
32311, 667, 139, 1
32312, 671, 146, 1
32313, 664, 146, 1
32314, 662, 129, 1
32315, 640, 108, 1
32316, 593, 84, 1
32317, 423, 62, 1
32318, 349, 12, 1
32319, 0, 0, 1
32320, 0, 0, 1
32321, 0, 0, 1
32322, 0, 0, 1
32323, 0, 0, 1
32324, 0, 0, 1
32401, 0, 0, 1
32402, 0, 0, 1
32403, 0, 0, 1
32404, 0, 0, 1
32405, 0, 0, 1
32406, 5, 5, 1
32407, 227, 53, 1
32408, 356, 110, 1
32409, 416, 158, 1
32410, 425, 208, 1
32411, 428, 241, 1
32412, 268, 303, 1
32413, 86, 284, 1
32414, 14, 160, 1
32415, 17, 134, 1
32416, 22, 98, 1
32417, 29, 55, 1
32418, 55, 12, 1
32419, 0, 0, 1
32420, 0, 0, 1
32421, 0, 0, 1
32422, 0, 0, 1
32423, 0, 0, 1
32424, 0, 0, 1
32501, 0, 0, 1
32502, 0, 0, 1
32503, 0, 0, 1
32504, 0, 0, 1
32505, 0, 0, 1
32506, 0, 2, 1
32507, 2, 17, 1
32508, 0, 41, 1
32509, 0, 60, 1
32510, 12, 86, 1
32511, 0, 129, 1
32512, 7, 127, 1
32513, 17, 117, 1
32514, 0, 119, 1
32515, 7, 96, 1
32516, 12, 69, 1
32517, 10, 41, 1
32518, 22, 10, 1
32519, 0, 0, 1
32520, 0, 0, 1
32521, 0, 0, 1
32522, 0, 0, 1
32523, 0, 0, 1
32524, 0, 0, 1
32601, 0, 0, 1
32602, 0, 0, 1
32603, 0, 0, 1
32604, 0, 0, 1
32605, 0, 0, 1
32606, 5, 5, 1
32607, 141, 55, 1
32608, 270, 122, 1
32609, 258, 191, 1
32610, 323, 239, 1
32611, 389, 258, 1
32612, 483, 237, 1
32613, 485, 229, 1
32614, 151, 270, 1
32615, 50, 182, 1
32616, 380, 129, 1
32617, 234, 79, 1
32618, 67, 12, 1
32619, 0, 0, 1
32620, 0, 0, 1
32621, 0, 0, 1
32622, 0, 0, 1
32623, 0, 0, 1
32624, 0, 0, 1
32701, 0, 0, 1
32702, 0, 0, 1
32703, 0, 0, 1
32704, 0, 0, 1
32705, 0, 0, 1
32706, 5, 5, 1
32707, 29, 41, 1
32708, 22, 79, 1
32709, 91, 184, 1
32710, 110, 248, 1
32711, 184, 301, 1
32712, 50, 265, 1
32713, 105, 296, 1
32714, 244, 270, 1
32715, 301, 208, 1
32716, 160, 151, 1
32717, 162, 79, 1
32718, 41, 12, 1
32719, 0, 0, 1
32720, 0, 0, 1
32721, 0, 0, 1
32722, 0, 0, 1
32723, 0, 0, 1
32724, 0, 0, 1
32801, 0, 0, 1
32802, 0, 0, 1
32803, 0, 0, 1
32804, 0, 0, 1
32805, 0, 0, 1
32806, 12, 7, 1
32807, 248, 57, 1
32808, 492, 93, 1
32809, 550, 127, 1
32810, 459, 201, 1
32811, 213, 301, 1
32812, 578, 194, 1
32813, 217, 308, 1
32814, 60, 234, 1
32815, 559, 139, 1
32816, 518, 103, 1
32817, 382, 69, 1
32818, 96, 14, 1
32819, 0, 0, 1
32820, 0, 0, 1
32821, 0, 0, 1
32822, 0, 0, 1
32823, 0, 0, 1
32824, 0, 0, 1
32901, 0, 0, 1
32902, 0, 0, 1
32903, 0, 0, 1
32904, 0, 0, 1
32905, 0, 0, 1
32906, 5, 5, 1
32907, 22, 38, 1
32908, 14, 76, 1
32909, 155, 201, 1
32910, 31, 184, 1
32911, 186, 303, 1
32912, 184, 320, 1
32913, 146, 308, 1
32914, 29, 194, 1
32915, 10, 122, 1
32916, 12, 86, 1
32917, 19, 50, 1
32918, 29, 12, 1
32919, 0, 0, 1
32920, 0, 0, 1
32921, 0, 0, 1
32922, 0, 0, 1
32923, 0, 0, 1
32924, 0, 0, 1
33001, 0, 0, 1
33002, 0, 0, 1
33003, 0, 0, 1
33004, 0, 0, 1
33005, 0, 0, 1
33006, 7, 7, 1
33007, 43, 48, 1
33008, 198, 131, 1
33009, 518, 139, 1
33010, 528, 179, 1
33011, 533, 205, 1
33012, 530, 217, 1
33013, 533, 210, 1
33014, 533, 186, 1
33015, 435, 177, 1
33016, 127, 151, 1
33017, 210, 84, 1
33018, 203, 17, 1
33019, 0, 0, 1
33020, 0, 0, 1
33021, 0, 0, 1
33022, 0, 0, 1
33023, 0, 0, 1
33024, 0, 0, 1
33101, 0, 0, 1
33102, 0, 0, 1
33103, 0, 0, 1
33104, 0, 0, 1
33105, 0, 0, 1
33106, 7, 7, 1
33107, 19, 38, 1
33108, 12, 76, 1
33109, 14, 108, 1
33110, 7, 136, 1
33111, 19, 141, 1
33112, 0, 127, 1
33113, 0, 124, 1
33114, 10, 141, 1
33115, 76, 201, 1
33116, 229, 153, 1
33117, 196, 84, 1
33118, 115, 19, 1
33119, 0, 0, 1
33120, 0, 0, 1
33121, 0, 0, 1
33122, 0, 0, 1
33123, 0, 0, 1
33124, 0, 0, 2
40101, 0, 0, 2
40102, 0, 0, 2
40103, 0, 0, 2
40104, 0, 0, 2
40105, 0, 0, 2
40106, 0, 2, 2
40107, 2, 22, 2
40108, 0, 45, 2
40109, 7, 98, 2
40110, 14, 115, 2
40111, 5, 143, 2
40112, 14, 198, 2
40113, 19, 186, 2
40114, 19, 165, 2
40115, 19, 131, 2
40116, 14, 91, 2
40117, 17, 50, 2
40118, 22, 12, 2
40119, 0, 0, 2
40120, 0, 0, 2
40121, 0, 0, 2
40122, 0, 0, 2
40123, 0, 0, 2
40124, 0, 0, 2
40201, 0, 0, 2
40202, 0, 0, 2
40203, 0, 0, 2
40204, 0, 0, 2
40205, 0, 0, 2
40206, 57, 12, 2
40207, 351, 60, 2
40208, 585, 79, 2
40209, 638, 105, 2
40210, 652, 131, 2
40211, 667, 146, 2
40212, 664, 155, 2
40213, 198, 318, 2
40214, 377, 246, 2
40215, 399, 191, 2
40216, 346, 141, 2
40217, 220, 84, 2
40218, 96, 19, 2
40219, 0, 0, 2
40220, 0, 0, 2
40221, 0, 0, 2
40222, 0, 0, 2
40223, 0, 0, 2
40224, 0, 0, 2
40301, 0, 0, 2
40302, 0, 0, 2
40303, 0, 0, 2
40304, 0, 0, 2
40305, 0, 0, 2
40306, 38, 10, 2
40307, 241, 67, 2
40308, 554, 86, 2
40309, 609, 115, 2
40310, 633, 139, 2
40311, 638, 160, 2
40312, 636, 170, 2
40313, 430, 258, 2
40314, 134, 280, 2
40315, 48, 186, 2
40316, 74, 143, 2
40317, 57, 72, 2
40318, 67, 19, 2
40319, 0, 0, 2
40320, 0, 0, 2
40321, 0, 0, 2
40322, 0, 0, 2
40323, 0, 0, 2
40324, 0, 0, 2
40401, 0, 0, 2
40402, 0, 0, 2
40403, 0, 0, 2
40404, 0, 0, 2
40405, 0, 0, 2
40406, 5, 5, 2
40407, 10, 33, 2
40408, 10, 60, 2
40409, 0, 69, 2
40410, 0, 86, 2
40411, 0, 151, 2
40412, 12, 143, 2
40413, 0, 98, 2
40414, 0, 88, 2
40415, 0, 74, 2
40416, 0, 53, 2
40417, 2, 29, 2
40418, 5, 10, 2
40419, 0, 0, 2
40420, 0, 0, 2
40421, 0, 0, 2
40422, 0, 0, 2
40423, 0, 0, 2
40424, 0, 0, 2
40501, 0, 0, 2
40502, 0, 0, 2
40503, 0, 0, 2
40504, 0, 0, 2
40505, 0, 0, 2
40506, 19, 10, 2
40507, 29, 48, 2
40508, 24, 96, 2
40509, 22, 143, 2
40510, 26, 182, 2
40511, 220, 313, 2
40512, 26, 220, 2
40513, 36, 253, 2
40514, 26, 189, 2
40515, 361, 203, 2
40516, 172, 160, 2
40517, 41, 69, 2
40518, 33, 17, 2
40519, 0, 0, 2
40520, 0, 0, 2
40521, 0, 0, 2
40522, 0, 0, 2
40523, 0, 0, 2
40524, 0, 0, 2
40601, 0, 0, 2
40602, 0, 0, 2
40603, 0, 0, 2
40604, 0, 0, 2
40605, 0, 0, 2
40606, 84, 12, 2
40607, 411, 60, 2
40608, 616, 76, 2
40609, 664, 100, 2
40610, 686, 119, 2
40611, 693, 136, 2
40612, 693, 141, 2
40613, 693, 139, 2
40614, 686, 127, 2
40615, 676, 103, 2
40616, 483, 117, 2
40617, 339, 81, 2
40618, 103, 22, 2
40619, 0, 0, 2
40620, 0, 0, 2
40621, 0, 0, 2
40622, 0, 0, 2
40623, 0, 0, 2
40624, 0, 0, 2
40701, 0, 0, 2
40702, 0, 0, 2
40703, 0, 0, 2
40704, 0, 0, 2
40705, 0, 0, 2
40706, 38, 10, 2
40707, 29, 53, 2
40708, 29, 100, 2
40709, 45, 174, 2
